
############################################################################################################################################
BUY COND 4 - EXPERIMENTAL
##########################################################################################################################################

#algoritmanın bunları bulması ve 100lik çalışması lazım lazım  resimleri notesda:
#ticker1 ark lrc sky sys oax blz 90926 nebl 101330 oax 167747 #ticker2 enj 75784 knc 154156 req kava 152670 fuel 4375 lend 11326 band 183656 gto 56330
#algoritmanın bunları bulmaması lazım: ticker2 ftt 9460 BAND 94572 çok zayıf, ncash 9276 poe 7221 mft 11970 ftm 26728 cocos 2553

=======================================================================================================================================
WIN CONDITIONS
===============================================================================================================================================================================================================================================================================================================================================
        symbol  last_price  total_traded_quote_asset_volume  label_qav    score_qav   change_qav  change_price
9089  FTTBTC   0.0002760                     931.14787961          0  1.731665066  0.000000000   0.000000000
9090  FTTBTC   0.0002770                     931.18310293          0  1.731665066  0.003782785   0.362318841
9091  FTTBTC   0.0002770                     931.18310293          0  1.731665066  0.000000000   0.000000000
9092  FTTBTC   0.0002770                     931.18310293          0  1.731665066  0.000000000   0.000000000
9093  FTTBTC   0.0002770                     931.18310293          0  1.731665066  0.000000000   0.000000000
9094  FTTBTC   0.0002770                     931.20513519          0  1.731665066  0.002366050   0.000000000
9095  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000747527   0.000000000
9096  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000000000   0.000000000
9097  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000000000   0.000000000
9098  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000000000   0.000000000
9099  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000000000   0.000000000
9100  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000000000   0.000000000
9101  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000000000   0.000000000
9102  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000000000   0.000000000
9103  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000000000   0.000000000
9104  FTTBTC   0.0002770                     931.21209620          0  1.731665066  0.000000000   0.000000000
9105  FTTBTC   0.0002761                     931.24710568          0  1.731665066  0.003759560  -0.324909747
9106  FTTBTC   0.0002761                     931.24710568          0  1.731665066  0.000000000   0.000000000
9107  FTTBTC   0.0002761                     931.24710568          0  1.731665066  0.000000000   0.000000000
9108  FTTBTC   0.0002761                     931.24710568          0  1.731665066  0.000000000   0.000000000
9109  FTTBTC   0.0002761                     931.24710568          0  1.731665066  0.000000000   0.000000000
9110  FTTBTC   0.0002761                     931.24710568          0  1.731665066  0.000000000   0.000000000
9111  FTTBTC   0.0002770                     931.25612298          0  1.731665066  0.000968304   0.325968852
9112  FTTBTC   0.0002759                     931.26494155          0  1.731665066  0.000946954  -0.397111913
9113  FTTBTC   0.0002759                     931.26494155          0  1.731665066  0.000000000   0.000000000
9114  FTTBTC   0.0002759                     931.26494155          0  1.731665066  0.000000000   0.000000000
9115  FTTBTC   0.0002759                     931.33273845          0  1.731665066  0.007280087   0.000000000
9116  FTTBTC   0.0002759                     931.33273845          0  1.731665066  0.000000000   0.000000000
9117  FTTBTC   0.0002759                     931.33273845          0  1.731665066  0.000000000   0.000000000
9118  FTTBTC   0.0002759                     931.33273845          0  1.731665066  0.000000000   0.000000000
9119  FTTBTC   0.0002759                     931.35838611          0  1.731665066  0.002753866   0.000000000
9120  FTTBTC   0.0002759                     931.35838611          0  1.731665066  0.000000000   0.000000000
9121  FTTBTC   0.0002759                     931.35838611          0  1.731665066  0.000000000   0.000000000
9122  FTTBTC   0.0002759                     931.35838611          0  1.731665066  0.000000000   0.000000000
9123  FTTBTC   0.0002759                     931.35838611          0  1.731665066  0.000000000   0.000000000
9124  FTTBTC   0.0002759                     931.35848819          0  1.731665066  0.000010960   0.000000000
9125  FTTBTC   0.0002759                     931.35848819          0  1.731665066  0.000000000   0.000000000
9126  FTTBTC   0.0002758                     931.36426068          0  1.731665066  0.000619792  -0.036245016
9127  FTTBTC   0.0002758                     931.36426068          0  1.731665066  0.000000000   0.000000000
9128  FTTBTC   0.0002758                     931.36426068          0  1.731665066  0.000000000   0.000000000
9129  FTTBTC   0.0002758                     931.36426068          0  1.731665066  0.000000000   0.000000000
9130  FTTBTC   0.0002758                     931.36426068          0  1.731665066  0.000000000   0.000000000
9131  FTTBTC   0.0002758                     931.36426068          0  1.731665066  0.000000000   0.000000000
9132  FTTBTC   0.0002758                     931.37003317          0  1.731665066  0.000619789   0.000000000
9133  FTTBTC   0.0002759                     931.55355355          0  2.916013861  0.019704347   0.036258158
9134  FTTBTC   0.0002759                     931.55355355          0  2.916013861  0.000000000   0.000000000
9135  FTTBTC   0.0002759                     931.55355355          0  2.916013861  0.000000000   0.000000000
9136  FTTBTC   0.0002759                     931.55355355          0  2.916013861  0.000000000   0.000000000
9137  FTTBTC   0.0002765                     931.56666518          0  2.916013861  0.001407501   0.217470098
9138  FTTBTC   0.0002789                     932.06520404          0  2.916013861  0.053516176   0.867992767
9139  FTTBTC   0.0002789                     932.06520404          0  2.916013861  0.000000000   0.000000000
9140  FTTBTC   0.0002789                     932.06520404          0  2.916013861  0.000000000   0.000000000
9141  FTTBTC   0.0002789                     932.06870701          0  2.916013861  0.000375829   0.000000000
9142  FTTBTC   0.0002789                     932.06870701          0  2.916013861  0.000000000   0.000000000
9143  FTTBTC   0.0002790                     932.07671472          0  2.916013861  0.000859133   0.035855145
9144  FTTBTC   0.0002790                     932.07671472          0  2.916013861  0.000000000   0.000000000
9145  FTTBTC   0.0002792                     932.08351603          0  2.916013861  0.000729694   0.071684588
9146  FTTBTC   0.0002792                     932.10000837          0  2.916013861  0.001769406   0.000000000
9147  FTTBTC   0.0002792                     932.10000837          0  2.916013861  0.000000000   0.000000000
9148  FTTBTC   0.0002792                     932.10000837          0  2.916013861  0.000000000   0.000000000
9149  FTTBTC   0.0002792                     932.10000837          0  2.916013861  0.000000000   0.000000000
9150  FTTBTC   0.0002792                     932.10000837          0  2.916013861  0.000000000   0.000000000
9151  FTTBTC   0.0002792                     932.10000837          0  2.916013861  0.000000000   0.000000000
9152  FTTBTC   0.0002792                     932.10596929          0  2.916013861  0.000639515   0.000000000
9153  FTTBTC   0.0002792                     932.10596929          0  2.916013861  0.000000000   0.000000000
9154  FTTBTC   0.0002792                     932.10596929          0  2.916013861  0.000000000   0.000000000
9155  FTTBTC   0.0002795                     932.12646215          0  2.916013861  0.002198555   0.107449857
9156  FTTBTC   0.0002795                     932.12646215          0  2.916013861  0.000000000   0.000000000
9157  FTTBTC   0.0002795                     932.12646215          0  2.916013861  0.000000000   0.000000000
9158  FTTBTC   0.0002795                     932.12646215          0  2.916013861  0.000000000   0.000000000
9159  FTTBTC   0.0002795                     932.12646215          0  2.916013861  0.000000000   0.000000000
9160  FTTBTC   0.0002798                     932.17193834          0  2.916013861  0.004878758   0.107334526
9161  FTTBTC   0.0002798                     932.17534630          0  2.916013861  0.000365593   0.000000000
9162  FTTBTC   0.0002798                     932.17534630          0  2.916013861  0.000000000   0.000000000
9163  FTTBTC   0.0002798                     932.17534630          0  2.916013861  0.000000000   0.000000000
9164  FTTBTC   0.0002800                     932.26426655          0  2.916013861  0.009539005   0.071479628
9165  FTTBTC   0.0002800                     932.26426655          0  2.916013861  0.000000000   0.000000000
9166  FTTBTC   0.0002800                     932.26825665          0  2.916013861  0.000428001   0.000000000
9167  FTTBTC   0.0002804                     932.28659475          0  2.916013861  0.001967041   0.142857143
9168  FTTBTC   0.0002804                     932.28659475          0  2.916013861  0.000000000   0.000000000
9169  FTTBTC   0.0002804                     932.28692281          0  2.916013861  0.000035189   0.000000000
9170  FTTBTC   0.0002804                     932.28692281          0  2.916013861  0.000000000   0.000000000
9171  FTTBTC   0.0002808                     932.32214636          0  2.916013861  0.003778188   0.142653352
9172  FTTBTC   0.0002811                     932.53962888          0  2.916013861  0.023326971   0.106837607
9173  FTTBTC   0.0002811                     932.54273784          0  2.916013861  0.000333386   0.000000000
9174  FTTBTC   0.0002811                     932.54273784          0  2.916013861  0.000000000   0.000000000
9175  FTTBTC   0.0002811                     932.55081665          0  2.916013861  0.000866321   0.000000000
9176  FTTBTC   0.0002811                     932.55081665          0  2.916013861  0.000000000   0.000000000
9177  FTTBTC   0.0002811                     932.55081665          0  2.916013861  0.000000000   0.000000000
9178  FTTBTC   0.0002816                     932.56584533          0  2.916013861  0.001611567   0.177872643
9179  FTTBTC   0.0002816                     932.56584533          0  2.916013861  0.000000000   0.000000000
9180  FTTBTC   0.0002824                     932.61843448          0  2.916013861  0.005639189   0.284090909
9181  FTTBTC   0.0002824                     932.61843448          0  2.916013861  0.000000000   0.000000000
9182  FTTBTC   0.0002824                     932.84740345          0  2.916013861  0.024551195   0.000000000
9183  FTTBTC   0.0002816                     932.85832671          0  2.916013861  0.001170959  -0.283286119
9184  FTTBTC   0.0002825                     932.86330286          0  2.916013861  0.000533430   0.319602273
9185  FTTBTC   0.0002825                     932.86414177          0  2.916013861  0.000089929   0.000000000
9186  FTTBTC   0.0002825                     932.93062735          0  2.916013861  0.007127038   0.000000000
9187  FTTBTC   0.0002825                     932.93062735          0  2.916013861  0.000000000   0.000000000
9188  FTTBTC   0.0002802                     932.93265599          0  2.916013861  0.000217448  -0.814159292
9189  FTTBTC   0.0002830                     933.05897455          0  2.916013861  0.013539944   0.999286224
9190  FTTBTC   0.0002810                     933.05949440          0  2.916013861  0.000055715  -0.706713781
9191  FTTBTC   0.0002810                     933.06114949          0  2.916013861  0.000177383   0.000000000
9192  FTTBTC   0.0002810                     933.06114949          0  2.916013861  0.000000000   0.000000000
9193  FTTBTC   0.0002829                     933.06155120          0  2.916013861  0.000043053   0.676156584
9194  FTTBTC   0.0002830                     933.09184005          0  2.916013861  0.003246179   0.035348180
9195  FTTBTC   0.0002830                     933.09184005          0  2.916013861  0.000000000   0.000000000
9196  FTTBTC   0.0002824                     933.14498153          0  2.916013861  0.005695204  -0.212014134
9197  FTTBTC   0.0002824                     933.14498153          0  2.916013861  0.000000000   0.000000000
9198  FTTBTC   0.0002829                     933.18762870          0  2.916013861  0.004570262   0.177053824
9199  FTTBTC   0.0002829                     933.18762870          0  2.916013861  0.000000000   0.000000000
9200  FTTBTC   0.0002829                     933.18762870          0  2.916013861  0.000000000   0.000000000
9201  FTTBTC   0.0002829                     933.18762870          0  2.916013861  0.000000000   0.000000000
9202  FTTBTC   0.0002829                     933.18762870          0  2.916013861  0.000000000   0.000000000
9203  FTTBTC   0.0002830                     933.26949211          0  2.916013861  0.008772449   0.035348180
9204  FTTBTC   0.0002830                     933.26949211          0  2.916013861  0.000000000   0.000000000
9205  FTTBTC   0.0002801                     933.28217653          0  2.916013861  0.001359138  -1.024734982
9206  FTTBTC   0.0002802                     933.28912829          0  2.916013861  0.000744872   0.035701535
9207  FTTBTC   0.0002830                     934.26262731          0  2.864356501  0.104308407   0.999286224
9208  FTTBTC   0.0002830                     934.26262731          0  2.864356501  0.000000000   0.000000000
9209  FTTBTC   0.0002830                     934.26262731          0  2.864356501  0.000000000   0.000000000
9210  FTTBTC   0.0002830                     934.26262731          0  2.864356501  0.000000000   0.000000000
9211  FTTBTC   0.0002830                     934.26262731          0  2.864356501  0.000000000   0.000000000
9212  FTTBTC   0.0002830                     934.26262731          0  2.864356501  0.000000000   0.000000000
9213  FTTBTC   0.0002830                     934.26262731          0  2.864356501  0.000000000   0.000000000
9214  FTTBTC   0.0002823                     934.26398235          0  2.864356501  0.000145038  -0.247349823
9215  FTTBTC   0.0002823                     934.26398235          0  2.864356501  0.000000000   0.000000000
9216  FTTBTC   0.0002825                     934.54897823          0  2.864356501  0.030504856   0.070846617
9217  FTTBTC   0.0002825                     934.54897823          0  2.864356501  0.000000000   0.000000000
9218  FTTBTC   0.0002825                     934.54897823          0  2.864356501  0.000000000   0.000000000
9219  FTTBTC   0.0002825                     934.85039033          0  2.864356501  0.032252146   0.000000000
9220  FTTBTC   0.0002825                     934.85039033          0  2.864356501  0.000000000   0.000000000
9221  FTTBTC   0.0002829                     934.85944313          0  2.864356501  0.000968369   0.141592920
9222  FTTBTC   0.0002829                     934.85944313          0  2.864356501  0.000000000   0.000000000
9223  FTTBTC   0.0002829                     934.85944313          0  2.864356501  0.000000000   0.000000000
9224  FTTBTC   0.0002829                     934.85944313          0  2.864356501  0.000000000   0.000000000
9225  FTTBTC   0.0002829                     934.86275306          0  2.864356501  0.000354056   0.000000000
9226  FTTBTC   0.0002830                     934.96229702          0  2.864356501  0.010647976   0.035348180
9227  FTTBTC   0.0002830                     935.16263554          0  2.864356501  0.021427444   0.000000000
9228  FTTBTC   0.0002830                     935.16263554          0  2.864356501  0.000000000   0.000000000
9229  FTTBTC   0.0002830                     935.16263554          0  2.864356501  0.000000000   0.000000000
9230  FTTBTC   0.0002830                     935.17334709          0  2.864356501  0.001145421   0.000000000
9231  FTTBTC   0.0002830                     935.17334709          0  2.864356501  0.000000000   0.000000000
9232  FTTBTC   0.0002830                     935.19036105          0  2.864356501  0.001819338   0.000000000
9233  FTTBTC   0.0002830                     935.19036105          0  2.864356501  0.000000000   0.000000000
9234  FTTBTC   0.0002830                     935.19036105          0  2.864356501  0.000000000   0.000000000
9235  FTTBTC   0.0002830                     935.19036105          0  2.864356501  0.000000000   0.000000000
9236  FTTBTC   0.0002830                     935.19036105          0  2.864356501  0.000000000   0.000000000
9237  FTTBTC   0.0002830                     935.19036105          0  2.864356501  0.000000000   0.000000000
9238  FTTBTC   0.0002830                     935.19036105          0  2.864356501  0.000000000   0.000000000
9239  FTTBTC   0.0002828                     935.19444751          0  2.864356501  0.000436966  -0.070671378
9240  FTTBTC   0.0002828                     935.19444751          0  2.864356501  0.000000000   0.000000000
9241  FTTBTC   0.0002828                     935.19444751          0  2.864356501  0.000000000   0.000000000
9242  FTTBTC   0.0002828                     935.19444751          0  2.864356501  0.000000000   0.000000000
9243  FTTBTC   0.0002828                     935.19444751          0  2.864356501  0.000000000   0.000000000
9244  FTTBTC   0.0002828                     935.19444751          0  2.864356501  0.000000000   0.000000000
9245  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000558764  -0.388967468
9246  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9247  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9248  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9249  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9250  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9251  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9252  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9253  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9254  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9255  FTTBTC   0.0002817                     935.19967304          0  2.864356501  0.000000000   0.000000000
9256  FTTBTC   0.0002817                     935.21465102          0  2.864356501  0.001601581   0.000000000
9257  FTTBTC   0.0002817                     935.21465102          0  2.864356501  0.000000000   0.000000000
9258  FTTBTC   0.0002817                     935.21465102          0  2.864356501  0.000000000   0.000000000
9259  FTTBTC   0.0002817                     935.23154175          0  2.864356501  0.001806081   0.000000000
9260  FTTBTC   0.0002815                     935.23818796          0  2.864356501  0.000710649  -0.070997515
9261  FTTBTC   0.0002815                     935.23818796          0  2.864356501  0.000000000   0.000000000
9262  FTTBTC   0.0002815                     935.23818796          0  2.864356501  0.000000000   0.000000000
9263  FTTBTC   0.0002815                     935.23818796          0  2.864356501  0.000000000   0.000000000
9264  FTTBTC   0.0002815                     935.23818796          0  2.864356501  0.000000000   0.000000000
9265  FTTBTC   0.0002815                     935.23818796          0  2.864356501  0.000000000   0.000000000
9266  FTTBTC   0.0002815                     935.23818796          0  2.864356501  0.000000000   0.000000000
9267  FTTBTC   0.0002810                     935.23937659          0  2.864356501  0.000127094  -0.177619893
9268  FTTBTC   0.0002810                     935.23937659          0  2.864356501  0.000000000   0.000000000
9269  FTTBTC   0.0002810                     935.23937659          0  2.864356501  0.000000000   0.000000000
9270  FTTBTC   0.0002810                     935.23937659          0  2.864356501  0.000000000   0.000000000
9271  FTTBTC   0.0002810                     935.23937659          0  2.864356501  0.000000000   0.000000000
9272  FTTBTC   0.0002806                     935.24140252          0  2.864356501  0.000216622  -0.142348754
9273  FTTBTC   0.0002806                     935.24140252          0  2.864356501  0.000000000   0.000000000
9274  FTTBTC   0.0002810                     935.24418723          0  2.864356501  0.000297753   0.142551675
9275  FTTBTC   0.0002810                     935.30263523          0  2.864356501  0.006249491   0.000000000
9276  FTTBTC   0.0002810                     935.30263523          0  2.864356501  0.000000000   0.000000000
9277  FTTBTC   0.0002810                     935.30263523          0  2.864356501  0.000000000   0.000000000
9278  FTTBTC   0.0002810                     935.30263523          0  2.864356501  0.000000000   0.000000000
9279  FTTBTC   0.0002810                     935.30263523          0  2.864356501  0.000000000   0.000000000
9280  FTTBTC   0.0002810                     935.30263523          0  2.864356501  0.000000000   0.000000000
9281  FTTBTC   0.0002810                     935.30263523          0  2.864356501  0.000000000   0.000000000
9282  FTTBTC   0.0002811                     935.30539844          0  2.864356501  0.000295435   0.035587189
9283  FTTBTC   0.0002828                     935.85177771          0  2.864356501  0.058417205   0.604766987
9284  FTTBTC   0.0002828                     935.85177771          0  2.864356501  0.000000000   0.000000000
9285  FTTBTC   0.0002828                     935.85177771          0  2.864356501  0.000000000   0.000000000
9286  FTTBTC   0.0002828                     935.85177771          0  2.864356501  0.000000000   0.000000000
9287  FTTBTC   0.0002828                     935.83921526          0  2.864356501 -0.001342355   0.000000000
9288  FTTBTC   0.0002828                     935.83921526          0  2.864356501  0.000000000   0.000000000
9289  FTTBTC   0.0002826                     935.84121606          0  2.864356501  0.000213797  -0.070721358
9290  FTTBTC   0.0002826                     935.84121606          0  2.864356501  0.000000000   0.000000000
9291  FTTBTC   0.0002826                     935.84121606          0  2.864356501  0.000000000   0.000000000
9292  FTTBTC   0.0002830                     937.35590553          0  3.051251634  0.161853255   0.141542817
9293  FTTBTC   0.0002830                     937.35590553          0  3.051251634  0.000000000   0.000000000
9294  FTTBTC   0.0002830                     937.35590553          0  3.051251634  0.000000000   0.000000000
9295  FTTBTC   0.0002830                     937.61632779          0  3.051251634  0.027782645   0.000000000
9296  FTTBTC   0.0002830                     937.61632779          0  3.051251634  0.000000000   0.000000000
9297  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.002445777  -0.106007067
9298  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9299  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9300  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9301  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9302  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9303  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9304  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9305  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9306  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9307  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9308  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9309  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9310  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9311  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9312  FTTBTC   0.0002827                     937.63925979          0  3.051251634  0.000000000   0.000000000
9313  FTTBTC   0.0002827                     937.43901855          0  3.051251634 -0.021355893   0.000000000
9314  FTTBTC   0.0002831                     937.68209204          0  3.051251634  0.025929526   0.141492748
9315  FTTBTC   0.0002830                     937.69108283          0  3.051251634  0.000958831  -0.035323207
9316  FTTBTC   0.0002830                     937.80263696          0  3.051251634  0.011896682   0.000000000
9317  FTTBTC   0.0002830                     937.80263696          0  3.051251634  0.000000000   0.000000000
9318  FTTBTC   0.0002830                     937.80263696          0  3.051251634  0.000000000   0.000000000
9319  FTTBTC   0.0002831                     938.06020133          0  3.051251634  0.027464667   0.035335689
9320  FTTBTC   0.0002831                     938.06020133          0  3.051251634  0.000000000   0.000000000
9321  FTTBTC   0.0002831                     938.06020133          0  3.051251634  0.000000000   0.000000000
9322  FTTBTC   0.0002831                     938.06020133          0  3.051251634  0.000000000   0.000000000
9323  FTTBTC   0.0002831                     938.06020133          0  3.051251634  0.000000000   0.000000000
9324  FTTBTC   0.0002831                     938.06020133          0  3.051251634  0.000000000   0.000000000
9325  FTTBTC   0.0002831                     938.06020133          0  3.051251634  0.000000000   0.000000000
9326  FTTBTC   0.0002835                     938.06116523          0  3.051251634  0.000102755   0.141292829
9327  FTTBTC   0.0002835                     938.06116523          0  3.051251634  0.000000000   0.000000000
9328  FTTBTC   0.0002835                     938.06116523          0  3.051251634  0.000000000   0.000000000
9329  FTTBTC   0.0002835                     938.06345024          0  3.051251634  0.000243589   0.000000000
9330  FTTBTC   0.0002835                     938.06345024          0  3.051251634  0.000000000   0.000000000
9331  FTTBTC   0.0002835                     938.09075696          0  3.051251634  0.002910967   0.000000000
9332  FTTBTC   0.0002840                     938.27962953          0  3.051251634  0.020133720   0.176366843
9333  FTTBTC   0.0002840                     938.27962953          0  3.051251634  0.000000000   0.000000000
9334  FTTBTC   0.0002840                     938.28532089          0  3.051251634  0.000606574   0.000000000
9335  FTTBTC   0.0002840                     938.28532089          0  3.051251634  0.000000000   0.000000000
9336  FTTBTC   0.0002840                     938.28532089          0  3.051251634  0.000000000   0.000000000
9337  FTTBTC   0.0002840                     938.28532089          0  3.051251634  0.000000000   0.000000000
9338  FTTBTC   0.0002846                     938.28717895          0  3.051251634  0.000198027   0.211267606
9339  FTTBTC   0.0002852                     938.37031365          0  3.088485558  0.008860262   0.210822207
9340  FTTBTC   0.0002852                     938.37031365          0  3.088485558  0.000000000   0.000000000
9341  FTTBTC   0.0002852                     938.37031365          0  3.088485558  0.000000000   0.000000000
9342  FTTBTC   0.0002852                     938.37164553          0  3.088485558  0.000141935   0.000000000
9343  FTTBTC   0.0002852                     938.37164553          0  3.088485558  0.000000000   0.000000000
9344  FTTBTC   0.0002857                     938.37547946          0  3.088485558  0.000408573   0.175315568
9345  FTTBTC   0.0002857                     938.39162720          0  3.088485558  0.001720819   0.000000000
9346  FTTBTC   0.0002859                     938.42437237          0  3.088485558  0.003489499   0.070003500
9347  FTTBTC   0.0002863                     938.42467871          0  3.088485558  0.000032644   0.139909059
9348  FTTBTC   0.0002863                     938.42467871          0  3.088485558  0.000000000   0.000000000
9349  FTTBTC   0.0002863                     938.42467871          0  3.088485558  0.000000000   0.000000000
9350  FTTBTC   0.0002870                     938.45337871          0  3.088485558  0.003058317   0.244498778
9351  FTTBTC   0.0002870                     938.45337871          0  3.088485558  0.000000000   0.000000000
9352  FTTBTC   0.0002890                     938.55313198          0  3.088485558  0.010629539   0.696864111
9353  FTTBTC   0.0002890                     939.08106109          0  3.088485558  0.056249251   0.000000000
9354  FTTBTC   0.0002890                     939.08106109          0  3.088485558  0.000000000   0.000000000
9355  FTTBTC   0.0002890                     939.08106109          0  3.088485558  0.000000000   0.000000000
9356  FTTBTC   0.0002895                     939.09661013          0  3.088485558  0.001655772   0.173010381
9357  FTTBTC   0.0002895                     939.09661013          0  3.088485558  0.000000000   0.000000000
9358  FTTBTC   0.0002899                     939.15858327          0  3.088485558  0.006599229   0.138169257
9359  FTTBTC   0.0002898                     939.16319899          0  3.088485558  0.000491474  -0.034494653
9360  FTTBTC   0.0002898                     939.26994391          0  3.088485558  0.011365961   0.000000000
9361  FTTBTC   0.0002888                     939.27267305          0  3.088485558  0.000290560  -0.345065562
9362  FTTBTC   0.0002898                     939.29313107          0  3.088485558  0.002178070   0.346260388
9363  FTTBTC   0.0002898                     939.29313107          0  3.088485558  0.000000000   0.000000000
9364  FTTBTC   0.0002877                     939.29742238          0  3.088485558  0.000456866  -0.724637681
9365  FTTBTC   0.0002877                     939.29742238          0  3.088485558  0.000000000   0.000000000
9366  FTTBTC   0.0002877                     939.29742238          0  3.088485558  0.000000000   0.000000000
9367  FTTBTC   0.0002888                     939.33832511          0  3.088485558  0.004354609   0.382342718
9368  FTTBTC   0.0002888                     939.33832511          0  3.088485558  0.000000000   0.000000000
9369  FTTBTC   0.0002890                     939.38478475          0  3.088485558  0.004945996   0.069252078
9370  FTTBTC   0.0002890                     939.38478475          0  3.088485558  0.000000000   0.000000000
9371  FTTBTC   0.0002894                     939.45010651          0  3.088485558  0.006953674   0.138408304
9372  FTTBTC   0.0002894                     939.45010651          0  3.088485558  0.000000000   0.000000000
9373  FTTBTC   0.0002899                     939.45020797          0  3.088485558  0.000010800   0.172771251
9374  FTTBTC   0.0002900                     939.49695243          0  3.088485558  0.004975725   0.034494653
9375  FTTBTC   0.0002900                     939.49748893          0  3.088485558  0.000057105   0.000000000
9376  FTTBTC   0.0002900                     939.50599173          0  3.088485558  0.000905037   0.000000000
9377  FTTBTC   0.0002900                     939.60454823          0  3.088485558  0.010490247   0.000000000
9378  FTTBTC   0.0002900                     939.70454603          0  3.088485558  0.010642541   0.000000000
9379  FTTBTC   0.0002900                     940.72904240          1  3.171663412  0.109023243   0.000000000
9380  FTTBTC   0.0002899                     940.77185741          1  3.171663412  0.004551258  -0.034482759
9381  FTTBTC   0.0002912                     941.56171732          1  3.171663412  0.083958709   0.448430493
9382  FTTBTC   0.0002912                     941.56171732          1  3.171663412  0.000000000   0.000000000
9383  FTTBTC   0.0002912                     941.56171732          1  3.171663412  0.000000000   0.000000000
9384  FTTBTC   0.0002906                     941.57299174          1  3.171663412  0.001197417  -0.206043956
9385  FTTBTC   0.0002906                     941.57299174          1  3.171663412  0.000000000   0.000000000
9386  FTTBTC   0.0002912                     941.57733353          1  3.171663412  0.000461121   0.206469374
9387  FTTBTC   0.0002918                     941.59724588          1  3.171663412  0.002114786   0.206043956
9388  FTTBTC   0.0002918                     941.59724588          1  3.171663412  0.000000000   0.000000000
9389  FTTBTC   0.0002919                     941.68867769          1  3.171663412  0.009710289   0.034270048
9390  FTTBTC   0.0002919                     941.74868646          1  3.171663412  0.006372464   0.000000000
9391  FTTBTC   0.0002919                     941.75121137          1  3.171663412  0.000268109   0.000000000
9392  FTTBTC   0.0002919                     941.75121137          1  3.171663412  0.000000000   0.000000000
9393  FTTBTC   0.0002919                     941.75714277          1  3.171663412  0.000629827   0.000000000
9394  FTTBTC   0.0002919                     941.80759184          1  3.171663412  0.005356909   0.000000000
9395  FTTBTC   0.0002919                     941.88169941          1  3.171663412  0.007868653   0.000000000
9396  FTTBTC   0.0002919                     942.08138527          1  3.171663412  0.021200737   0.000000000
9397  FTTBTC   0.0002919                     942.49928973          1  3.171663412  0.044359698   0.000000000
9398  FTTBTC   0.0002935                     942.66931020          1  3.171663412  0.018039321   0.548132922
9399  FTTBTC   0.0002935                     942.67233325          1  3.171663412  0.000320690   0.000000000
9400  FTTBTC   0.0002947                     942.77447315          1  3.171663412  0.010835143   0.408858603
9401  FTTBTC   0.0002948                     942.77565235          1  3.171663412  0.000125078   0.033932813
9402  FTTBTC   0.0002934                     942.77606897          1  3.171663412  0.000044191  -0.474898236
9403  FTTBTC   0.0002948                     942.84467062          1  3.171663412  0.007276558   0.477164281
9404  FTTBTC   0.0002950                     942.97006441          1  3.132249614  0.013299517   0.067842605
9405  FTTBTC   0.0002950                     942.97006441          1  3.132249614  0.000000000   0.000000000
